response_id,customer_id,survey_date,region,customer_segment,industry,response_channel,service_category,nps_score,csat_score,resolution_days,issue_resolved,feedback_text
RSP-5408,CUST-4787,2025-11-07,North America,Enterprise,Technology,Email,Product,10,5,2,Yes,The team went above and beyond to help us with our migration.
RSP-5409,CUST-2289,2025-11-26,Asia-Pacific,Enterprise,Finance,Email,Product,8,4,2,Yes,"Support resolved the issue, but communication could be better."
RSP-5410,CUST-5066,2025-11-07,North America,SMB,Manufacturing,Web,Quality,6,1,10,Yes,Pricing is way too high for the features provided.
RSP-5411,CUST-3324,2025-01-17,North America,SMB,Manufacturing,Phone,Pricing,5,1,7,No,Customer service agent was rude and transferred me three times.
RSP-5412,CUST-3774,2025-12-07,Europe,SMB,Healthcare,Phone,Product,5,1,5,No,Delivery took twice as long as promised.
RSP-5413,CUST-4872,2025-08-20,Asia-Pacific,Enterprise,Finance,Email,Customer Support,8,4,5,No,"Acceptable response time, issue was eventually fixed."
RSP-5414,CUST-5168,2025-06-06,North America,SMB,Technology,Email,Pricing,6,1,7,No,Quality has visibly degraded over the last few months.
RSP-5415,CUST-4285,2025-08-03,Latin America,Enterprise,Retail,Web,Customer Support,7,3,2,Yes,"Pricing is fair, but onboarding was slightly confusing."
RSP-5416,CUST-3533,2025-12-08,Latin America,SMB,Healthcare,Web,Customer Support,8,3,3,Yes,"Acceptable response time, issue was eventually fixed."
RSP-5417,CUST-2724,2025-05-04,North America,Enterprise,Finance,Email,Delivery,10,5,2,Yes,Best customer service team in the industry. Kudos!
RSP-5418,CUST-2218,2025-12-27,Europe,Mid-Market,Finance,Phone,Customer Support,10,5,1,Yes,Super fast delivery and pristine quality. Highly recommended!
RSP-5419,CUST-1301,2025-02-10,Europe,Enterprise,Retail,Phone,Delivery,6,2,21,Yes,Support response was extremely slow and unhelpful.
RSP-5420,CUST-1964,2025-03-17,North America,Enterprise,Retail,Phone,Quality,10,5,1,Yes,Fantastic product! Has significantly improved our team productivity.
RSP-5421,CUST-4677,2025-03-06,North America,SMB,Technology,Phone,Product,0,1,7,Yes,Delivery took twice as long as promised.
RSP-5422,CUST-1601,2025-05-25,Europe,Mid-Market,Manufacturing,In-App,Customer Support,9,5,1,Yes,Smooth experience from purchase to setup. Very satisfied!
RSP-5423,CUST-3621,2025-10-24,North America,SMB,Technology,Email,Delivery,8,3,3,No,"Pricing is fair, but onboarding was slightly confusing."
RSP-5424,CUST-4945,2025-08-11,North America,SMB,Retail,Email,Customer Support,10,5,1,Yes,Top-tier enterprise platform with excellent security features.
RSP-5425,CUST-2004,2025-11-26,North America,Mid-Market,Retail,Email,Customer Support,7,4,2,Yes,"Delivery was on time, product packaging was slightly damaged."
RSP-5426,CUST-2718,2025-08-31,North America,Enterprise,Technology,Email,Pricing,5,2,7,No,Support response was extremely slow and unhelpful.
RSP-5427,CUST-3983,2025-03-22,Europe,SMB,Technology,Phone,Product,9,5,2,Yes,Top-tier enterprise platform with excellent security features.
RSP-5428,CUST-2568,2025-06-26,Europe,Mid-Market,Technology,Email,Delivery,5,2,5,Yes,Product keeps crashing after the latest update.
RSP-5429,CUST-1400,2025-01-17,Europe,Mid-Market,Technology,Email,Product,8,4,3,Yes,"Delivery was on time, product packaging was slightly damaged."
RSP-5430,CUST-4191,2025-04-06,North America,Enterprise,Healthcare,Phone,Product,9,5,1,Yes,Best customer service team in the industry. Kudos!
RSP-5431,CUST-4797,2025-12-04,Europe,SMB,Technology,Email,Customer Support,7,5,2,Yes,"Decent features for SMBs, but needs better reporting tools."
RSP-5432,CUST-3650,2025-08-19,Europe,Mid-Market,Technology,In-App,Product,8,4,3,Yes,"Average experience, nothing exceptional to report."
RSP-5433,CUST-3678,2025-12-29,North America,Enterprise,Manufacturing,Phone,Quality,1,1,7,No,Customer service agent was rude and transferred me three times.
RSP-5434,CUST-3578,2025-10-18,North America,Mid-Market,Healthcare,Email,Customer Support,5,1,7,Yes,Delivery took twice as long as promised.
RSP-5435,CUST-1060,2025-03-26,Asia-Pacific,SMB,Technology,Phone,Delivery,0,2,7,Yes,Quality has visibly degraded over the last few months.
RSP-5436,CUST-4406,2025-02-17,Asia-Pacific,Mid-Market,Finance,Web,Product,10,5,2,Yes,Best customer service team in the industry. Kudos!
RSP-5437,CUST-3740,2025-03-17,Europe,Enterprise,Technology,Email,Delivery,2,2,5,Yes,Support response was extremely slow and unhelpful.
RSP-5438,CUST-2149,2025-05-03,North America,Mid-Market,Retail,Email,Product,10,5,2,Yes,Best customer service team in the industry. Kudos!
RSP-5439,CUST-3276,2025-04-14,North America,Mid-Market,Manufacturing,In-App,Customer Support,8,4,3,Yes,"Average experience, nothing exceptional to report."
RSP-5441,CUST-3955,2025-12-31,Europe,Mid-Market,Finance,Phone,Product,3,2,7,Yes,"Issue took over a week to resolve, very frustrating."
RSP-5442,CUST-4055,2025-06-22,North America,SMB,Finance,In-App,Delivery,0,2,5,Yes,Support response was extremely slow and unhelpful.
RSP-5443,CUST-1856,2025-09-05,North America,Mid-Market,Retail,Phone,Product,8,4,4,Yes,"Pricing is fair, but onboarding was slightly confusing."
RSP-5444,CUST-2729,2025-03-17,North America,SMB,Technology,Email,Product,4,2,7,No,"Issue took over a week to resolve, very frustrating."
RSP-5445,CUST-5136,2025-05-21,Latin America,Mid-Market,Technology,Phone,Quality,10,5,2,Yes,Top-tier enterprise platform with excellent security features.
RSP-5446,CUST-2611,2025-08-11,North America,Mid-Market,Technology,Phone,Quality,8,4,4,Yes,"Product works fine, but missing key integrations."
RSP-5447,CUST-4726,2025-10-30,North America,Enterprise,Retail,In-App,Customer Support,10,5,1,Yes,The team went above and beyond to help us with our migration.
RSP-5448,CUST-4739,2025-01-23,Asia-Pacific,Enterprise,Technology,Email,Quality,10,5,3,Yes,The team went above and beyond to help us with our migration.
RSP-5449,CUST-3724,2025-01-10,Europe,SMB,Unknown,Phone,Product,0,2,4,No,Customer service agent was rude and transferred me three times.
RSP-5450,CUST-1514,2025-08-31,Europe,Mid-Market,Finance,In-App,Product,8,4,2,Yes,"Decent features for SMBs, but needs better reporting tools."
RSP-5451,CUST-4797,2025-11-08,Europe,Mid-Market,Technology,Email,Delivery,4,2,10,Yes,Frequent downtime impacted our business operations.
RSP-5452,CUST-2891,2025-06-11,Europe,SMB,Finance,Web,Delivery,5,1,10,Yes,Frequent downtime impacted our business operations.
RSP-5453,CUST-2825,2025-08-19,Asia-Pacific,Mid-Market,Technology,Email,Product,7,4,2,Yes,"Delivery was on time, product packaging was slightly damaged."
RSP-5454,CUST-3459,2025-11-30,Asia-Pacific,SMB,Technology,Phone,Delivery,3,1,4,No,Support response was extremely slow and unhelpful.
RSP-5455,CUST-2879,2025-12-09,Asia-Pacific,Mid-Market,Finance,Phone,Product,9,5,2,Yes,The team went above and beyond to help us with our migration.
RSP-5456,CUST-4234,2025-05-16,Asia-Pacific,Mid-Market,Finance,Email,Product,10,5,2,Yes,Exceptional customer support! Issue resolved within an hour.
RSP-5457,CUST-2877,2025-01-21,Europe,Mid-Market,Technology,Web,Quality,9,5,1,Yes,Great value for money and outstanding service reliability.
RSP-5458,CUST-4680,2025-05-03,Asia-Pacific,SMB,Finance,In-App,Product,9,4,2,Yes,Top-tier enterprise platform with excellent security features.
RSP-5459,CUST-1018,2025-08-09,North America,Mid-Market,Technology,Email,Product,8,3,2,Yes,"Product works fine, but missing key integrations."
RSP-5460,CUST-1623,2025-05-21,North America,Mid-Market,Finance,Phone,Pricing,1,3,5,Yes,Platform UI is slow and unintuitive.
RSP-5461,CUST-4414,2025-01-09,North America,Enterprise,Healthcare,Web,Quality,10,5,1,Yes,The team went above and beyond to help us with our migration.
RSP-5462,CUST-1419,2025-09-12,Latin America,SMB,Technology,Web,Delivery,5,3,7,No,Frequent downtime impacted our business operations.
RSP-5463,CUST-2748,2025-10-01,Latin America,Enterprise,Technology,Email,Quality,4,2,7,No,Platform UI is slow and unintuitive.
RSP-5464,CUST-3355,2025-03-01,North America,Enterprise,Technology,Phone,Product,9,5,1,Yes,Great value for money and outstanding service reliability.
RSP-5465,CUST-4186,2025-10-15,Europe,Enterprise,Retail,Email,Product,7,3,3,Yes,"Acceptable response time, issue was eventually fixed."
RSP-5466,CUST-2451,2025-10-07,Europe,Mid-Market,Healthcare,Email,Product,7,4,3,Yes,"Pricing is fair, but onboarding was slightly confusing."
RSP-5468,CUST-1652,2025-06-18,Asia-Pacific,SMB,Technology,Email,Product,2,1,5,No,Pricing is way too high for the features provided.
RSP-5469,CUST-4931,2025-01-11,Europe,SMB,Finance,Phone,Delivery,9,5,1,Yes,Fantastic product! Has significantly improved our team productivity.
RSP-5470,CUST-2063,2025-05-13,North America,Mid-Market,Technology,Web,Quality,6,2,10,Yes,Delivery took twice as long as promised.
RSP-5471,CUST-3394,2025-12-10,Latin America,Mid-Market,Retail,Phone,Delivery,0,1,14,Yes,Quality has visibly degraded over the last few months.
RSP-5472,CUST-4404,2025-03-24,Europe,Mid-Market,Technology,Phone,Delivery,9,5,2,Yes,Top-tier enterprise platform with excellent security features.
RSP-5473,CUST-2671,2025-03-25,North America,SMB,Technology,Phone,Product,8,4,4,No,"Acceptable response time, issue was eventually fixed."
RSP-5474,CUST-1799,2025-05-28,Asia-Pacific,Mid-Market,Finance,In-App,Product,3,1,7,No,Quality has visibly degraded over the last few months.
RSP-5475,CUST-1561,2025-02-09,Europe,Mid-Market,Finance,Phone,Customer Support,5,1,5,No,Delivery took twice as long as promised.
RSP-5476,CUST-1994,2025-01-02,Asia-Pacific,Mid-Market,Technology,Web,Delivery,2,1,4,Yes,Pricing is way too high for the features provided.
RSP-5477,CUST-1540,2025-05-19,North America,Mid-Market,Manufacturing,Email,Product,7,4,3,Yes,"Average experience, nothing exceptional to report."
RSP-5478,CUST-1928,2025-08-20,North America,SMB,Retail,Email,Product,8,3,3,Yes,"Acceptable response time, issue was eventually fixed."
RSP-5479,CUST-1994,2025-09-14,North America,SMB,Finance,Email,Customer Support,8,3,2,Yes,"Service is okay, expecting more frequent software updates."
RSP-5480,CUST-5184,2025-03-04,Asia-Pacific,Mid-Market,Technology,In-App,Customer Support,8,4,3,No,"Service is okay, expecting more frequent software updates."
RSP-5481,CUST-3279,2025-02-12,North America,SMB,Healthcare,In-App,Customer Support,8,5,5,Yes,"Acceptable response time, issue was eventually fixed."
RSP-5482,CUST-1753,2025-06-30,North America,Mid-Market,Manufacturing,Phone,Product,8,3,3,Yes,"Average experience, nothing exceptional to report."
RSP-5483,CUST-4177,2025-04-07,Europe,SMB,Healthcare,Email,Customer Support,6,2,7,No,Platform UI is slow and unintuitive.
RSP-5484,CUST-3050,2025-01-10,Latin America,Mid-Market,Manufacturing,Email,Customer Support,1,1,7,Yes,Frequent downtime impacted our business operations.
RSP-5485,CUST-1707,2025-02-02,North America,Mid-Market,Finance,Email,Delivery,6,1,4,Yes,Delivery took twice as long as promised.
RSP-5486,CUST-2194,2025-06-25,Europe,Mid-Market,Finance,Email,Customer Support,4,1,4,No,Delivery took twice as long as promised.
RSP-5487,CUST-2590,2025-09-03,Europe,SMB,Unknown,In-App,Product,8,4,3,Yes,"Acceptable response time, issue was eventually fixed."
RSP-5488,CUST-1244,2025-06-24,North America,SMB,Manufacturing,Phone,Delivery,9,5,3,Yes,Top-tier enterprise platform with excellent security features.
RSP-5489,CUST-4542,2025-02-23,Europe,Mid-Market,Finance,Phone,Product,9,4,2,Yes,Top-tier enterprise platform with excellent security features.
RSP-5490,CUST-2739,2025-03-27,North America,SMB,Healthcare,Phone,Product,7,3,2,Yes,"Pricing is fair, but onboarding was slightly confusing."
RSP-5491,CUST-4960,2025-10-28,North America,Mid-Market,Healthcare,Phone,Delivery,8,3,3,Yes,"Support resolved the issue, but communication could be better."
RSP-5492,CUST-2857,2025-12-03,North America,Mid-Market,Finance,Email,Product,9,5,1,Yes,Best customer service team in the industry. Kudos!
RSP-5493,CUST-4750,2025-07-18,Asia-Pacific,Mid-Market,Healthcare,Phone,Delivery,6,1,5,Yes,"Issue took over a week to resolve, very frustrating."
RSP-5494,CUST-4021,2025-04-12,Latin America,SMB,Finance,Phone,Product,8,4,3,Yes,"Product works fine, but missing key integrations."
RSP-5495,CUST-1298,2025-08-20,North America,Mid-Market,Finance,Email,Customer Support,8,4,2,Yes,"Pricing is fair, but onboarding was slightly confusing."
RSP-5496,CUST-1030,2025-10-20,Middle East & Africa,Mid-Market,Finance,Email,Product,10,4,3,Yes,Smooth experience from purchase to setup. Very satisfied!
RSP-5497,CUST-1140,2025-12-07,North America,Mid-Market,Healthcare,Web,Pricing,3,1,7,No,"Issue took over a week to resolve, very frustrating."
RSP-5498,CUST-3774,2025-08-01,North America,Enterprise,Technology,Phone,Delivery,7,3,4,Yes,"Product works fine, but missing key integrations."
RSP-5499,CUST-3581,2025-08-26,North America,Mid-Market,Finance,Email,Pricing,6,1,10,No,Product keeps crashing after the latest update.
RSP-5500,CUST-2098,2025-02-19,Asia-Pacific,SMB,Finance,Email,Quality,8,4,3,No,"Support resolved the issue, but communication could be better."
RSP-5501,CUST-2112,2025-08-31,Europe,Mid-Market,Healthcare,Web,Delivery,7,3,4,Yes,"Service is okay, expecting more frequent software updates."
RSP-5502,CUST-3791,2025-03-03,Asia-Pacific,Mid-Market,Technology,Phone,Pricing,7,4,5,Yes,"Product works fine, but missing key integrations."
RSP-5503,CUST-3597,2025-05-06,North America,Mid-Market,Healthcare,Email,Quality,3,2,10,No,Quality has visibly degraded over the last few months.
RSP-5504,CUST-4486,2025-05-31,North America,Mid-Market,Finance,Web,Pricing,0,2,4,No,Support response was extremely slow and unhelpful.
RSP-5505,CUST-1873,2025-01-29,North America,SMB,Technology,Web,Product,8,4,2,Yes,"Delivery was on time, product packaging was slightly damaged."
RSP-5506,CUST-2121,2025-12-23,North America,Enterprise,Technology,Phone,Customer Support,9,4,1,Yes,The team went above and beyond to help us with our migration.
RSP-5507,CUST-4109,2025-03-20,Europe,Enterprise,Healthcare,Email,Product,9,5,3,Yes,The team went above and beyond to help us with our migration.
RSP-5508,CUST-3784,2025-07-30,Asia-Pacific,Mid-Market,Technology,Phone,Delivery,9,4,2,Yes,Fantastic product! Has significantly improved our team productivity.
RSP-5509,CUST-3980,2025-02-08,Asia-Pacific,Mid-Market,Finance,In-App,Product,3,1,7,Yes,Billing error was not resolved on time.
RSP-5510,CUST-3526,2025-06-03,North America,Enterprise,Finance,Phone,Quality,5,2,7,Yes,Customer service agent was rude and transferred me three times.
RSP-5511,CUST-1186,2025-01-14,North America,Enterprise,Manufacturing,Web,Delivery,9,5,1,Yes,The team went above and beyond to help us with our migration.
RSP-5512,CUST-3684,2025-04-05,North America,Mid-Market,Healthcare,Phone,Product,0,3,5,Yes,Product keeps crashing after the latest update.
RSP-5513,CUST-2125,2025-09-26,Asia-Pacific,Mid-Market,Technology,In-App,Pricing,1,3,14,Yes,Frequent downtime impacted our business operations.
RSP-5514,CUST-1820,2025-07-05,Europe,Enterprise,Technology,Phone,Quality,8,3,2,Yes,"Support resolved the issue, but communication could be better."
RSP-5515,CUST-1779,2025-05-16,Europe,Enterprise,Finance,Web,Product,5,1,14,Yes,"Issue took over a week to resolve, very frustrating."
RSP-5516,CUST-3607,2025-03-05,Europe,SMB,Healthcare,Email,Customer Support,9,5,1,Yes,Super fast delivery and pristine quality. Highly recommended!
RSP-5517,CUST-2739,2025-10-26,Asia-Pacific,Enterprise,Finance,In-App,Product,8,4,2,Yes,"Support resolved the issue, but communication could be better."
RSP-5518,CUST-2896,2025-01-26,Latin America,SMB,Technology,Web,Delivery,2,1,14,Yes,Quality has visibly degraded over the last few months.
RSP-5519,CUST-3551,2025-10-09,Latin America,Enterprise,Finance,Email,Product,10,4,1,Yes,Fantastic product! Has significantly improved our team productivity.
RSP-5520,CUST-3434,2025-10-10,Asia-Pacific,Mid-Market,Finance,Phone,Product,6,1,5,Yes,Quality has visibly degraded over the last few months.
RSP-5521,CUST-1822,2025-07-26,North America,Mid-Market,Healthcare,Phone,Product,9,5,1,Yes,Exceptional customer support! Issue resolved within an hour.
RSP-5522,CUST-3555,2025-08-04,Asia-Pacific,SMB,Technology,Email,Product,9,5,2,Yes,Fantastic product! Has significantly improved our team productivity.
RSP-5523,CUST-3730,2025-05-18,Asia-Pacific,Enterprise,Finance,Email,Product,5,2,10,Yes,Support response was extremely slow and unhelpful.
RSP-5524,CUST-2121,2025-02-05,North America,Enterprise,Technology,Email,Delivery,0,2,10,Yes,Product keeps crashing after the latest update.
RSP-5525,CUST-1032,2025-02-24,Europe,Enterprise,Healthcare,Web,Customer Support,3,2,7,Yes,Billing error was not resolved on time.
RSP-5526,CUST-1348,2025-08-29,Asia-Pacific,Enterprise,Finance,Phone,Pricing,0,1,14,Yes,"Issue took over a week to resolve, very frustrating."
RSP-5527,CUST-4325,2025-10-05,Asia-Pacific,Enterprise,Technology,Email,Customer Support,3,1,4,Yes,Product keeps crashing after the latest update.
RSP-5528,CUST-3165,2025-03-23,Europe,Mid-Market,Technology,Email,Customer Support,3,2,5,Yes,Frequent downtime impacted our business operations.
RSP-5529,CUST-3028,2025-02-11,Asia-Pacific,SMB,Technology,Phone,Customer Support,10,5,1,No,Smooth experience from purchase to setup. Very satisfied!
RSP-5530,CUST-2379,2025-04-05,Middle East & Africa,Mid-Market,Healthcare,Phone,Delivery,6,2,4,No,Frequent downtime impacted our business operations.
RSP-5531,CUST-1850,2025-11-19,Latin America,Enterprise,Retail,Email,Customer Support,8,4,3,Yes,"Product works fine, but missing key integrations."
